time,open,high,low,close,volume,signal,Date
1678935600,1.05885,1.0598,1.05852,1.05927,5180,1,2023-03-16 03:00:00
1622808000,1.21112,1.21162,1.21077,1.21149,1380,0,2021-06-04 12:00:00
1552914000,1.13514,1.13577,1.13502,1.13563,2080,0,2019-03-18 13:00:00
1692802800,1.08103,1.0812,1.08016,1.08034,4191,0,2023-08-23 15:00:00
1674788400,1.08953,1.08983,1.08851,1.08887,2202,0,2023-01-27 03:00:00
1510729200,1.17918,1.17929,1.17855,1.17858,1660,0,2017-11-15 07:00:00
1484060400,1.05679,1.0576,1.05578,1.05739,5543,0,2017-01-10 15:00:00
1471384800,1.12758,1.12785,1.1273,1.12778,1682,0,2016-08-16 22:00:00
1521597600,1.22474,1.22558,1.22458,1.22555,1662,0,2018-03-21 02:00:00
1554930000,1.12738,1.12765,1.12622,1.12703,2603,0,2019-04-10 21:00:00
1617861600,1.18691,1.18731,1.1869,1.18701,634,0,2021-04-08 06:00:00
1695027600,1.06685,1.06769,1.06578,1.06578,2796,0,2023-09-18 09:00:00
1648753200,1.10919,1.10929,1.10751,1.10809,3777,0,2022-03-31 19:00:00
1707444000,1.07767,1.07777,1.07715,1.07721,1294,0,2024-02-09 02:00:00
1547038800,1.14514,1.14555,1.1438,1.14555,2571,0,2019-01-09 13:00:00
1711659600,1.07863,1.07883,1.07836,1.07871,1938,0,2024-03-28 21:00:00
1565802000,1.11562,1.11585,1.11363,1.1148,5623,0,2019-08-14 17:00:00
1672106400,1.06389,1.0645,1.06337,1.06415,2619,0,2022-12-27 02:00:00
1697097600,1.06301,1.06328,1.06284,1.06303,1362,0,2023-10-12 08:00:00
1611774000,1.20998,1.21185,1.20965,1.21171,2043,0,2021-01-27 19:00:00
1544727600,1.13574,1.13633,1.13463,1.13562,3735,0,2018-12-13 19:00:00
1464926400,1.11431,1.11504,1.1143,1.11484,2314,0,2016-06-03 04:00:00
1562896800,1.12556,1.1256,1.12488,1.1249,488,0,2019-07-12 02:00:00
1707202800,1.07483,1.07533,1.07479,1.07527,2985,0,2024-02-06 07:00:00
1661997600,1.005,1.005,1.00344,1.00371,1588,0,2022-09-01 02:00:00
1653462000,1.0713,1.07133,1.07043,1.07047,1312,0,2022-05-25 07:00:00
1524657600,1.2202,1.22146,1.21997,1.22049,3686,0,2018-04-25 12:00:00
1551258000,1.13744,1.1383,1.13725,1.13775,2301,0,2019-02-27 09:00:00
1488373200,1.05446,1.05451,1.05257,1.05346,2182,0,2017-03-01 13:00:00
1623340800,1.21854,1.21925,1.21424,1.21815,5432,0,2021-06-10 16:00:00
1528246800,1.17159,1.17196,1.1715,1.17196,793,0,2018-06-06 01:00:00
1698778800,1.05665,1.05793,1.05649,1.05742,3360,0,2023-10-31 19:00:00
1732190400,1.05162,1.05276,1.05128,1.05199,3419,0,2024-11-21 12:00:00
1444885200,1.1471,1.14889,1.14695,1.14883,2546,0,2015-10-15 05:00:00
1432274400,1.11336,1.1147,1.11283,1.11457,2584,0,2015-05-22 06:00:00
1597719600,1.18736,1.1891,1.18734,1.18897,1057,0,2020-08-18 03:00:00
1611813600,1.20905,1.20932,1.20862,1.20928,966,0,2021-01-28 06:00:00
1562817600,1.12603,1.12631,1.12572,1.1261,1044,0,2019-07-11 04:00:00
1460700000,1.12586,1.12629,1.12579,1.12615,825,0,2016-04-15 06:00:00
1619600400,1.20701,1.20777,1.20585,1.20586,1329,0,2021-04-28 09:00:00
1569859200,1.08977,1.09044,1.08902,1.09006,3563,0,2019-09-30 16:00:00
1530284400,1.1649,1.16639,1.16343,1.16436,8954,0,2018-06-29 15:00:00
1636099200,1.15523,1.15562,1.15496,1.15536,1261,0,2021-11-05 08:00:00
1427821200,1.07375,1.0772,1.07216,1.07408,11345,1,2015-03-31 17:00:00
1574427600,1.10559,1.10642,1.10505,1.10639,1680,0,2019-11-22 13:00:00
1549026000,1.14666,1.14741,1.14645,1.14689,2518,0,2019-02-01 13:00:00
1502820000,1.17182,1.17381,1.17136,1.17352,6548,0,2017-08-15 18:00:00
1538496000,1.15377,1.15425,1.15282,1.15322,3923,0,2018-10-02 16:00:00
1616698800,1.1762,1.17754,1.17611,1.17738,2137,0,2021-03-25 19:00:00
1433970000,1.13125,1.13222,1.1311,1.1316,4078,0,2015-06-10 21:00:00
1604574000,1.17614,1.18016,1.17544,1.17937,2620,0,2020-11-05 11:00:00
1555912800,1.1239,1.12406,1.1236,1.12361,426,0,2019-04-22 06:00:00
1694066400,1.07271,1.07309,1.07239,1.0729,845,0,2023-09-07 06:00:00
1465516800,1.13156,1.13181,1.1312,1.13158,1033,0,2016-06-10 00:00:00
1481900400,1.04348,1.04568,1.04304,1.04447,6668,0,2016-12-16 15:00:00
1599534000,1.18179,1.18209,1.18043,1.18062,932,0,2020-09-08 03:00:00
1678456800,1.05888,1.05977,1.05799,1.05935,4238,0,2023-03-10 14:00:00
1601506800,1.17222,1.17266,1.17185,1.17185,942,0,2020-09-30 23:00:00
1581379200,1.09092,1.09126,1.09076,1.09098,566,0,2020-02-11 00:00:00
1662098400,0.99572,0.99616,0.99571,0.99611,1021,0,2022-09-02 06:00:00
1518152400,1.22544,1.22611,1.22526,1.22563,4979,0,2018-02-09 05:00:00
1627916400,1.1889,1.18897,1.18707,1.18722,1987,0,2021-08-02 15:00:00
1686949200,1.09384,1.09447,1.09365,1.09437,1473,0,2023-06-16 21:00:00
1482804000,1.04531,1.04546,1.04444,1.04445,5186,0,2016-12-27 02:00:00
1644480000,1.1425,1.14272,1.14196,1.14218,900,0,2022-02-10 08:00:00
1719406800,1.0688,1.06881,1.06811,1.06839,2441,0,2024-06-26 13:00:00
1461855600,1.13445,1.13583,1.13358,1.13447,7992,0,2016-04-28 15:00:00
1466632800,1.13073,1.13097,1.12985,1.13005,2790,0,2016-06-22 22:00:00
1542387600,1.14045,1.14058,1.13905,1.1394,4139,0,2018-11-16 17:00:00
1481166000,1.07536,1.07656,1.0748,1.07653,2101,0,2016-12-08 03:00:00
1539190800,1.15188,1.15339,1.15186,1.15333,6494,0,2018-10-10 17:00:00
1561676400,1.13676,1.13709,1.13675,1.13679,890,0,2019-06-27 23:00:00
1536688800,1.15833,1.15905,1.15754,1.15901,2547,0,2018-09-11 18:00:00
1507194000,1.17538,1.17639,1.17472,1.17627,4794,0,2017-10-05 09:00:00
1608195600,1.22299,1.22377,1.22257,1.22326,1747,0,2020-12-17 09:00:00
1542312000,1.13145,1.13373,1.13082,1.13168,3787,0,2018-11-15 20:00:00
1633942800,1.15728,1.15859,1.15715,1.15821,1933,0,2021-10-11 09:00:00
1625745600,1.18216,1.18347,1.18206,1.18328,2543,0,2021-07-08 12:00:00
1487682000,1.05378,1.0545,1.05314,1.05419,1457,1,2017-02-21 13:00:00
1528675200,1.17712,1.17742,1.17702,1.17731,964,0,2018-06-11 00:00:00
1529424000,1.15539,1.15661,1.15497,1.15605,8239,0,2018-06-19 16:00:00
1574143200,1.10736,1.10746,1.10733,1.10742,300,1,2019-11-19 06:00:00
1581926400,1.08388,1.08397,1.08332,1.08343,636,0,2020-02-17 08:00:00
1436518800,1.11157,1.113,1.10895,1.1094,8259,0,2015-07-10 09:00:00
1448967600,1.06062,1.06181,1.05932,1.05967,5950,0,2015-12-01 11:00:00
1435906800,1.10926,1.10959,1.10898,1.10955,1308,0,2015-07-03 07:00:00
1432130400,1.10918,1.11111,1.10886,1.11104,7223,0,2015-05-20 14:00:00
1623416400,1.21533,1.21601,1.21482,1.21504,1836,0,2021-06-11 13:00:00
1581692400,1.08394,1.08589,1.08351,1.08543,2324,0,2020-02-14 15:00:00
1441234800,1.12264,1.12358,1.12217,1.12264,2146,0,2015-09-02 23:00:00
1592182800,1.12397,1.12509,1.12256,1.12461,1271,0,2020-06-15 01:00:00
1481536800,1.0564,1.0581,1.05611,1.05664,6693,0,2016-12-12 10:00:00
1506394800,1.18548,1.18588,1.18492,1.18535,4068,0,2017-09-26 03:00:00
1686862800,1.09423,1.09504,1.09411,1.09495,1326,0,2023-06-15 21:00:00
1609894800,1.22954,1.23008,1.2294,1.22979,807,0,2021-01-06 01:00:00
1428508800,1.08616,1.08649,1.08435,1.08555,7555,0,2015-04-08 16:00:00
1619791200,1.20793,1.20885,1.20771,1.20799,1447,0,2021-04-30 14:00:00
1644580800,1.13854,1.13988,1.1383,1.13972,2084,0,2022-02-11 12:00:00
1481587200,1.0633,1.06413,1.0633,1.06387,1738,0,2016-12-13 00:00:00
1704999600,1.09413,1.09536,1.09405,1.095,6625,0,2024-01-11 19:00:00
1724335200,1.11441,1.11443,1.11311,1.11359,2737,0,2024-08-22 14:00:00
1581588000,1.08783,1.08869,1.08748,1.08861,1579,0,2020-02-13 10:00:00
1710162000,1.09404,1.09426,1.09369,1.0942,2035,0,2024-03-11 13:00:00
1629961200,1.17619,1.17666,1.1761,1.17633,375,0,2021-08-26 07:00:00
1496016000,1.11694,1.11755,1.11673,1.11754,585,0,2017-05-29 00:00:00
1615453200,1.19297,1.19456,1.19238,1.19375,1711,0,2021-03-11 09:00:00
1649145600,1.09634,1.09714,1.09616,1.09681,1938,0,2022-04-05 08:00:00
1470978000,1.11375,1.11397,1.11345,1.11384,1313,0,2016-08-12 05:00:00
1702965600,1.09245,1.0926,1.09193,1.09221,1555,0,2023-12-19 06:00:00
1539676800,1.15718,1.15719,1.15654,1.15703,1790,0,2018-10-16 08:00:00
1534129200,1.13941,1.13986,1.13772,1.13773,3044,0,2018-08-13 03:00:00
1562914800,1.1271,1.1273,1.12689,1.12705,813,0,2019-07-12 07:00:00
1495069200,1.11637,1.11679,1.11604,1.11608,1119,0,2017-05-18 01:00:00
1618952400,1.20264,1.20297,1.20226,1.20296,894,0,2021-04-20 21:00:00
1505232000,1.19289,1.19504,1.19289,1.19456,6338,0,2017-09-12 16:00:00
1455026400,1.12124,1.12356,1.12088,1.12279,9345,0,2016-02-09 14:00:00
1455318000,1.12539,1.12586,1.12471,1.1253,2307,0,2016-02-12 23:00:00
1700604000,1.09141,1.09157,1.09103,1.0911,1575,1,2023-11-21 22:00:00
1642003200,1.14095,1.14172,1.13937,1.14148,4785,0,2022-01-12 16:00:00
1543989600,1.13294,1.13326,1.13222,1.13275,1625,0,2018-12-05 06:00:00
1485777600,1.06948,1.0699,1.06894,1.0692,3520,0,2017-01-30 12:00:00
1562230800,1.1283,1.12846,1.12803,1.12828,998,0,2019-07-04 09:00:00
1644307200,1.14161,1.14227,1.14129,1.14189,1019,0,2022-02-08 08:00:00
1491433200,1.06774,1.06808,1.06611,1.06615,915,0,2017-04-05 23:00:00
1712242800,1.0852,1.08695,1.08498,1.08687,4678,0,2024-04-04 15:00:00
1440673200,1.1308,1.13155,1.12762,1.12819,9471,0,2015-08-27 11:00:00
1728075600,1.09669,1.0973,1.09643,1.09717,2168,0,2024-10-04 21:00:00
1568138400,1.10411,1.10513,1.10397,1.10412,4334,0,2019-09-10 18:00:00
1688594400,1.08527,1.08559,1.08516,1.08542,1178,0,2023-07-05 22:00:00
1556740800,1.12411,1.12469,1.1241,1.12442,1464,0,2019-05-01 20:00:00
1455865200,1.11253,1.11269,1.11189,1.11243,2837,-1,2016-02-19 07:00:00
1644933600,1.13449,1.13498,1.13357,1.13397,3369,-1,2022-02-15 14:00:00
1593666000,1.12525,1.12603,1.1251,1.12596,991,0,2020-07-02 05:00:00
1561672800,1.13727,1.13732,1.13661,1.13677,1224,-1,2019-06-27 22:00:00
1604491200,1.1675,1.16962,1.16714,1.16923,2375,0,2020-11-04 12:00:00
1440766800,1.1284,1.12864,1.12673,1.12789,4861,0,2015-08-28 13:00:00
1713474000,1.06474,1.06486,1.0641,1.06442,2629,0,2024-04-18 21:00:00
1727244000,1.11938,1.11977,1.11908,1.11971,1171,0,2024-09-25 06:00:00
1703566800,1.10249,1.10279,1.10245,1.10267,1202,0,2023-12-26 05:00:00
1570500000,1.09711,1.09721,1.097,1.09708,784,0,2019-10-08 02:00:00
1619006400,1.20053,1.20153,1.2,1.20063,1691,0,2021-04-21 12:00:00
1566813600,1.11326,1.11351,1.11154,1.11202,10724,0,2019-08-26 10:00:00
1575910800,1.10714,1.10747,1.10646,1.1068,1747,0,2019-12-09 17:00:00
1703847600,1.10596,1.10605,1.10435,1.10481,3813,0,2023-12-29 11:00:00
1720490400,1.08248,1.08304,1.08247,1.08296,580,0,2024-07-09 02:00:00
1583920800,1.13278,1.13327,1.13084,1.13125,5562,0,2020-03-11 10:00:00
1679929200,1.07709,1.07794,1.07671,1.07721,3609,0,2023-03-27 15:00:00
1679652000,1.08274,1.08301,1.0767,1.07789,8925,0,2023-03-24 10:00:00
1422424800,1.13395,1.13412,1.13317,1.13363,1493,0,2015-01-28 06:00:00
1597726800,1.18887,1.18938,1.18854,1.18881,1001,0,2020-08-18 05:00:00
1457449200,1.1013,1.10359,1.10123,1.10319,6329,0,2016-03-08 15:00:00
1434096000,1.12311,1.12474,1.12212,1.12399,3726,0,2015-06-12 08:00:00
1470837600,1.11719,1.11893,1.11718,1.11846,5410,0,2016-08-10 14:00:00
1490313600,1.0782,1.07826,1.07784,1.07815,538,0,2017-03-24 00:00:00
1685948400,1.07017,1.07024,1.06957,1.06989,769,0,2023-06-05 07:00:00
1568725200,1.10162,1.10243,1.10081,1.10237,3224,0,2019-09-17 13:00:00
1427328000,1.09716,1.0972,1.09609,1.09641,1762,0,2015-03-26 00:00:00
1582009200,1.08294,1.08315,1.08294,1.08303,289,0,2020-02-18 07:00:00
1637258400,1.13471,1.1358,1.13455,1.13578,2551,0,2021-11-18 18:00:00
1594130400,1.1277,1.12938,1.12743,1.12897,1935,0,2020-07-07 14:00:00
1646136000,1.11955,1.11977,1.11654,1.11806,5397,-1,2022-03-01 12:00:00
1455883200,1.1084,1.1101,1.10764,1.10988,6759,-1,2016-02-19 12:00:00
1504839600,1.20271,1.20351,1.20231,1.2034,4022,-1,2017-09-08 03:00:00
1705334400,1.09497,1.0951,1.09376,1.09424,3876,0,2024-01-15 16:00:00
1635955200,1.15701,1.15794,1.15616,1.15774,3893,0,2021-11-03 16:00:00
1651874400,1.05465,1.05557,1.05354,1.05465,3922,0,2022-05-06 22:00:00
1457370000,1.09489,1.09851,1.09456,1.09832,8540,0,2016-03-07 17:00:00
1641207600,1.13454,1.13553,1.13348,1.13508,2002,0,2022-01-03 11:00:00
1626858000,1.17662,1.17682,1.17597,1.17624,2079,0,2021-07-21 09:00:00
1629676800,1.16903,1.16977,1.16886,1.16964,124,0,2021-08-23 00:00:00
1549371600,1.14165,1.14215,1.14118,1.14207,2493,0,2019-02-05 13:00:00
1577066400,1.10791,1.10793,1.10723,1.10755,969,0,2019-12-23 02:00:00
1433451600,1.12403,1.12551,1.12346,1.12438,4847,0,2015-06-04 21:00:00
1506013200,1.19237,1.19252,1.19093,1.19215,8291,0,2017-09-21 17:00:00
1732287600,1.04064,1.04334,1.04054,1.04284,7529,0,2024-11-22 15:00:00
1691708400,1.09785,1.09813,1.09769,1.09794,865,0,2023-08-10 23:00:00
1466456400,1.13079,1.13179,1.13013,1.13148,3319,0,2016-06-20 21:00:00
1550160000,1.13018,1.13043,1.12878,1.12953,5828,0,2019-02-14 16:00:00
1679889600,1.07597,1.07661,1.07566,1.07606,2529,0,2023-03-27 04:00:00
1423537200,1.13354,1.13354,1.13263,1.13275,2132,0,2015-02-10 03:00:00
1427745600,1.08196,1.08314,1.08153,1.08187,3600,0,2015-03-30 20:00:00
1562115600,1.12883,1.12911,1.1287,1.12893,958,0,2019-07-03 01:00:00
1567782000,1.10214,1.10457,1.10214,1.10393,5917,0,2019-09-06 15:00:00
1424934000,1.13707,1.13714,1.13625,1.13625,913,0,2015-02-26 07:00:00
1707184800,1.07404,1.07443,1.07404,1.07429,1219,0,2024-02-06 02:00:00
1725368400,1.10391,1.10409,1.10321,1.10348,3206,0,2024-09-03 13:00:00
1524751200,1.21823,1.21869,1.21525,1.21564,6576,0,2018-04-26 14:00:00
1542772800,1.13688,1.13738,1.13672,1.13727,1549,0,2018-11-21 04:00:00
1504242000,1.19067,1.1912,1.19038,1.19045,2768,0,2017-09-01 05:00:00
1605240000,1.18077,1.18077,1.18002,1.18037,1044,0,2020-11-13 04:00:00
1432785600,1.09096,1.09194,1.09032,1.09108,4349,0,2015-05-28 04:00:00
1492599600,1.07304,1.07304,1.07135,1.07149,1386,0,2017-04-19 11:00:00
1727276400,1.11949,1.12068,1.11909,1.11967,4554,0,2024-09-25 15:00:00
1507316400,1.1732,1.17351,1.17223,1.17229,4816,0,2017-10-06 19:00:00
1655460000,1.04995,1.05299,1.04933,1.05167,8900,1,2022-06-17 10:00:00
1599123600,1.18009,1.18069,1.17886,1.17979,1953,0,2020-09-03 09:00:00
1450807200,1.09661,1.09783,1.09617,1.09768,6219,0,2015-12-22 18:00:00
1436767200,1.11285,1.11515,1.11137,1.11323,4233,0,2015-07-13 06:00:00
1531213200,1.17389,1.17484,1.1731,1.17476,4718,0,2018-07-10 09:00:00
1706061600,1.08566,1.0859,1.08543,1.08552,1066,0,2024-01-24 02:00:00
1660640400,1.01632,1.0168,1.01507,1.01535,3636,0,2022-08-16 09:00:00
1603105200,1.17212,1.1741,1.17202,1.17369,1720,0,2020-10-19 11:00:00
1711969200,1.07851,1.07906,1.07821,1.07889,1818,0,2024-04-01 11:00:00
1637204400,1.13223,1.13275,1.13177,1.13235,1364,0,2021-11-18 03:00:00
1566838800,1.11165,1.11213,1.11119,1.1113,6623,0,2019-08-26 17:00:00
1492596000,1.0723,1.07361,1.07183,1.07304,1734,0,2017-04-19 10:00:00
1527588000,1.15939,1.15993,1.15651,1.15667,11967,0,2018-05-29 10:00:00
1491278400,1.06685,1.06711,1.06635,1.06684,861,0,2017-04-04 04:00:00
1483477200,1.0414,1.04142,1.04045,1.04102,2690,0,2017-01-03 21:00:00
1545192000,1.13802,1.13857,1.13784,1.13848,1497,0,2018-12-19 04:00:00
1670976000,1.06312,1.06321,1.0624,1.06315,1702,0,2022-12-14 00:00:00
1578326400,1.1197,1.11995,1.11818,1.11824,1698,0,2020-01-06 16:00:00
1510693200,1.17994,1.17994,1.17914,1.17933,3175,0,2017-11-14 21:00:00
1568901600,1.10647,1.10727,1.10594,1.10668,3646,0,2019-09-19 14:00:00
1496977200,1.11876,1.1194,1.11785,1.11815,1902,0,2017-06-09 03:00:00
1517515200,1.24775,1.24943,1.24767,1.24929,5150,0,2018-02-01 20:00:00
1432911600,1.09795,1.09968,1.09554,1.09666,12028,0,2015-05-29 15:00:00
1455544800,1.11904,1.11942,1.11779,1.11796,3522,0,2016-02-15 14:00:00
1577721600,1.11939,1.12072,1.11878,1.12052,2492,0,2019-12-30 16:00:00
1439784000,1.10945,1.11008,1.10926,1.10964,2225,0,2015-08-17 04:00:00
1549566000,1.13556,1.13592,1.13481,1.13483,2454,0,2019-02-07 19:00:00
1507784400,1.18691,1.18744,1.18665,1.18733,3008,0,2017-10-12 05:00:00
1550156400,1.1265,1.1309,1.12603,1.13017,6893,1,2019-02-14 15:00:00
1424811600,1.1337,1.1346,1.13348,1.13357,3433,0,2015-02-24 21:00:00
1607068800,1.21494,1.2157,1.2147,1.21544,1040,0,2020-12-04 08:00:00
1674630000,1.08979,1.08986,1.0891,1.08966,1892,0,2023-01-25 07:00:00
1475622000,1.12032,1.12075,1.12013,1.12038,1937,0,2016-10-04 23:00:00
1521198000,1.23172,1.23353,1.23167,1.23222,4428,0,2018-03-16 11:00:00
1421290800,1.17752,1.17798,1.17717,1.17742,2337,0,2015-01-15 03:00:00
1648785600,1.10664,1.10724,1.10626,1.1071,1783,0,2022-04-01 04:00:00
1637352000,1.12976,1.13021,1.12859,1.12862,2351,0,2021-11-19 20:00:00
1489989600,1.07592,1.0764,1.07584,1.07626,484,1,2017-03-20 06:00:00
1651168800,1.05144,1.05303,1.04962,1.04991,6229,0,2022-04-28 18:00:00
1589911200,1.09473,1.0948,1.09234,1.09358,2110,0,2020-05-19 18:00:00
1551848400,1.12947,1.12975,1.12891,1.1292,1056,0,2019-03-06 05:00:00
1578430800,1.11428,1.11441,1.1141,1.11437,1010,0,2020-01-07 21:00:00
1608631200,1.22163,1.22236,1.22053,1.22211,2101,0,2020-12-22 10:00:00
1692151200,1.09019,1.09041,1.09009,1.09029,345,0,2023-08-16 02:00:00
1715749200,1.08215,1.08258,1.0819,1.08245,943,0,2024-05-15 05:00:00
1455526800,1.12238,1.12239,1.12025,1.12091,7849,0,2016-02-15 09:00:00
1715850000,1.08786,1.08819,1.08736,1.08754,2002,0,2024-05-16 09:00:00
1654862400,1.06138,1.06169,1.05893,1.05962,4644,0,2022-06-10 12:00:00
1523581200,1.23253,1.23287,1.23242,1.23277,707,0,2018-04-13 01:00:00
1585346400,1.11217,1.11458,1.11192,1.11366,1799,0,2020-03-27 22:00:00
1519102800,1.23845,1.23872,1.23785,1.2385,1706,0,2018-02-20 05:00:00
1484859600,1.06258,1.06594,1.06248,1.06587,6116,0,2017-01-19 21:00:00
1527645600,1.15402,1.15438,1.15325,1.15368,1885,0,2018-05-30 02:00:00
1718719200,1.07171,1.07174,1.0709,1.07154,2405,0,2024-06-18 14:00:00
1572310800,1.10973,1.1099,1.1097,1.10975,329,0,2019-10-29 01:00:00
1706875200,1.08899,1.08941,1.08797,1.08837,2735,0,2024-02-02 12:00:00
1601010000,1.16668,1.16713,1.16637,1.16659,833,0,2020-09-25 05:00:00
1493784000,1.09324,1.09361,1.09314,1.09328,601,0,2017-05-03 04:00:00
1538694000,1.15127,1.15152,1.15081,1.15121,835,0,2018-10-04 23:00:00
1503349200,1.1818,1.18218,1.18093,1.18117,2837,0,2017-08-21 21:00:00
1654891200,1.05157,1.05326,1.05144,1.05184,3620,0,2022-06-10 20:00:00
1547474400,1.14697,1.14708,1.14547,1.14674,4271,0,2019-01-14 14:00:00
1659970800,1.02003,1.02015,1.01831,1.01978,4237,0,2022-08-08 15:00:00
1467705600,1.11227,1.11332,1.11222,1.11266,2123,0,2016-07-05 08:00:00
1729054800,1.0891,1.08924,1.08876,1.08917,1643,0,2024-10-16 05:00:00
